txn_id,txn_date,client_id,card_id,txn_amount,use_chip,merchant_id,txn_city,txn_state,zip,mcc,errors,amount_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8601323,05-10-2010 16:41,335,5131,62,Swipe Transaction,18517,Palm Beach Gardens,FL,33410,5300,,$61.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14227085,04-04-2014 15:58,335,5131,-68,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451376,23-05-2014 23:50,335,5131,167,Swipe Transaction,15574,Davis,IL,61019,3393,,$167.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603766,31-12-2017 16:46,335,353,20,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023866,18-05-2010 16:26,335,5131,89,Swipe Transaction,18517,Palm Beach Gardens,FL,33410,5300,,$89.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14039216,22-02-2014 13:08,335,5131,120,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,,$120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9547348,17-05-2011 14:36,335,5131,-57,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16471956,04-08-2015 08:08,335,5131,15,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10883570,20-03-2012 22:09,335,5131,444,Online Transaction,11722,ONLINE,,,6300,,$443.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15603532,29-01-2015 15:01,335,5131,-70,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15324076,30-11-2014 08:14,335,5131,50,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$49.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23499846,06-09-2019 09:07,335,353,6,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17603094,03-04-2016 08:08,335,5131,34,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13338996,21-09-2013 17:28,335,4838,71,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$71.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522942,13-01-2010 07:52,335,5131,61,Swipe Transaction,18517,Palm Beach Gardens,FL,33410,5300,,$60.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11949241,17-11-2012 06:55,335,4838,83,Swipe Transaction,13646,West Palm Beach,FL,33413,7538,,$83.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9658905,12-06-2011 16:51,335,5131,19,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619079,19-01-2012 15:20,335,5131,-90,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$-90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22554746,18-02-2019 09:27,335,353,2,Chip Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19395199,20-04-2017 08:16,335,5131,28,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$27.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002606,13-05-2010 12:12,335,5131,143,Online Transaction,87530,ONLINE,,,4900,,$142.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757533,12-11-2010 09:20,335,5131,6,Swipe Transaction,75936,Cancun,Mexico,,5814,,$5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007458,18-04-2012 08:21,335,5131,30,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$29.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12772489,20-05-2013 08:25,335,4838,32,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313881,31-05-2018 13:40,335,353,30,Chip Transaction,86410,Palm Beach Gardens,FL,33410,5211,,$29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15888912,01-04-2015 09:15,335,5131,6,Chip Transaction,75936,Palm Beach Gardens,FL,33410,5814,,$6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969250,09-04-2012 13:09,335,5131,80,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,,$80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15111156,14-10-2014 15:15,335,5131,-65,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16330432,05-07-2015 06:47,335,5131,70,Chip Transaction,36934,Palm Beach Gardens,FL,33410,7538,,$69.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12843898,05-06-2013 06:04,335,4838,57,Swipe Transaction,36934,Palm Beach Gardens,FL,33410,7538,,$57.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7629088,09-02-2010 08:11,335,5131,37,Swipe Transaction,91594,Palm Beach Gardens,FL,33410,5912,,$36.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21834644,18-09-2018 16:43,335,5131,12,Chip Transaction,83480,Palm Beach Gardens,FL,33410,9402,,$11.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13275171,07-09-2013 14:52,335,5131,42,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$42.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19250124,20-03-2017 12:29,335,5131,126,Online Transaction,17976,ONLINE,,,4900,,$125.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23433691,23-08-2019 09:07,335,353,6,Chip Transaction,22204,Puerto Vallarta,Mexico,,5541,,$5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23702018,19-10-2019 08:16,335,5131,49,Chip Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$49.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9551446,18-05-2011 13:33,335,5131,29,Swipe Transaction,11468,Boynton Beach,FL,33437,5970,,$28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21855899,23-09-2018 08:02,335,5131,40,Chip Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752129,01-02-2018 08:12,335,5131,33,Chip Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20985801,22-03-2018 22:06,335,353,64,Chip Transaction,44919,Fort Lauderdale,FL,33319,5814,,$63.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17161662,29-12-2015 13:57,335,5131,27,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$27.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641396,12-02-2010 08:21,335,5131,27,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912,,$26.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12677459,29-04-2013 08:00,335,5131,35,Swipe Transaction,75781,Fort Pierce,FL,34951,5411,,$35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264826,16-07-2010 16:13,335,5131,93,Swipe Transaction,60569,Palm Beach Gardens,FL,33410,5300,,$92.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14095908,06-03-2014 22:04,335,5131,47,Swipe Transaction,17493,West Palm Beach,FL,33411,5812,,$46.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19395556,20-04-2017 09:21,335,353,176,Chip Transaction,32308,Palm Beach Gardens,FL,33410,7276,,$175.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369179,19-02-2013 16:32,335,5131,93,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$92.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652876,18-10-2010 08:28,335,5131,41,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$40.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12858266,08-06-2013 09:10,335,4838,5,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17815587,18-05-2016 15:18,335,5131,94,Chip Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$94.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20043981,04-09-2017 08:28,335,5131,33,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18477337,06-10-2016 15:51,335,5131,164,Online Transaction,89949,ONLINE,,,7996,,$163.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918327,20-12-2010 15:13,335,5131,39,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$38.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14074941,02-03-2014 09:28,335,5131,9,Swipe Transaction,23481,Davenport,FL,33836,5812,,$9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12410491,28-02-2013 22:26,335,4838,76,Swipe Transaction,97421,Palm Beach Gardens,FL,33410,5812,,$76.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12411575,01-03-2013 08:14,335,4838,42,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912,,$42.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22256820,17-12-2018 09:18,335,353,6,Chip Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19017805,29-01-2017 22:00,335,5131,78,Chip Transaction,75936,Palm Beach Gardens,FL,33410,5814,,$77.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11838752,23-10-2012 07:32,335,5131,34,Swipe Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$34.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9711168,24-06-2011 15:05,335,5131,7,Swipe Transaction,60569,Palm Beach Gardens,FL,33410,5300,,$6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12013160,01-12-2012 12:42,335,5131,22,Swipe Transaction,13523,Watertown,MN,55388,5310,,$22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609911,02-01-2018 00:02,335,353,204,Chip Transaction,42636,Hallandale,FL,33009,7802,,$204.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19627262,08-06-2017 08:16,335,5131,31,Chip Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13297475,12-09-2013 14:27,335,5131,-78,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$-78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11493813,06-08-2012 09:01,335,5131,5,Swipe Transaction,17493,West Palm Beach,FL,33411,5812,,$5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14530279,10-06-2014 08:06,335,5131,21,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047845,24-05-2010 15:17,335,5131,63,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$62.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9788359,12-07-2011 15:00,335,5131,348,Swipe Transaction,19363,West Palm Beach,FL,33411,4112,,$348.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13399794,05-10-2013 08:19,335,5131,39,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912,,$38.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22589323,25-02-2019 14:03,335,353,42,Chip Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$41.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216751,07-11-2014 05:02,335,5131,15,Online Transaction,47399,ONLINE,,,5815,,$14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22680701,17-03-2019 00:52,335,5131,92,Swipe Transaction,34640,Fort Worth,TX,76179,7922,,$91.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16253873,18-06-2015 16:12,335,5131,64,Chip Transaction,18517,Palm Beach Gardens,FL,33410,5300,,$63.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20969607,19-03-2018 13:10,335,5131,100,Chip Transaction,27092,Fort Lauderdale,FL,33321,4829,,$100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014156,02-09-2011 14:00,335,5131,80,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,,$80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20961167,17-03-2018 15:17,335,5131,50,Chip Transaction,22204,Fort Lauderdale,FL,33319,5541,,$50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13542198,05-11-2013 13:21,335,5131,140,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,,$140.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11271787,17-06-2012 05:15,335,5131,14,Online Transaction,47399,ONLINE,,,5815,,$13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21587251,28-07-2018 09:45,335,353,9,Chip Transaction,61195,Weston,MO,64098,5541,,$8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14837082,16-08-2014 08:40,335,5131,8,Swipe Transaction,70080,Lynchburg,VA,24501,5812,,$7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17118759,20-12-2015 15:08,335,5131,23,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21098128,15-04-2018 14:33,335,5131,43,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21836768,19-09-2018 08:06,335,5131,24,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032982,21-02-2014 09:00,335,5131,6,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17885367,02-06-2016 12:56,335,5131,128,Chip Transaction,6093,Palm Beach Gardens,FL,33410,4900,,$127.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22336841,03-01-2019 08:42,335,5131,5,Chip Transaction,97421,Palm Beach Gardens,FL,33410,5812,,$5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13402150,05-10-2013 15:24,335,5131,35,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$35.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13026124,14-07-2013 22:18,335,5131,57,Swipe Transaction,17493,West Palm Beach,FL,33411,5812,,$56.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22228316,11-12-2018 09:17,335,353,5,Chip Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15047600,30-09-2014 20:10,335,5131,441,Swipe Transaction,16790,Bryson City,NC,28713,3389,,$441.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999503,25-11-2015 09:03,335,5131,7,Chip Transaction,69589,Spring Park,MN,55384,5411,,$7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12136352,29-12-2012 09:19,335,4838,7,Swipe Transaction,97421,Palm Beach Gardens,FL,33410,5812,,$6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000625,16-04-2012 15:46,335,5131,82,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$81.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17472819,06-03-2016 09:12,335,5131,4,Chip Transaction,75936,Palm Beach Gardens,FL,33410,5814,,$4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562133,06-01-2012 15:08,335,5131,-76,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-76.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19517047,16-05-2017 03:36,335,5131,9,Chip Transaction,30286,Palm Beach Gardens,FL,33410,4814,,$9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10418519,04-12-2011 22:00,335,5131,92,Swipe Transaction,75936,Palm Beach Gardens,FL,33410,5814,,$92.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16479155,05-08-2015 15:22,335,5131,90,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14638753,03-07-2014 22:10,335,5131,62,Swipe Transaction,25887,Weston,MO,64098,5814,,$61.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19848255,24-07-2017 17:16,335,353,16,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17933259,12-06-2016 16:56,335,353,21,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$20.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416007,22-08-2010 08:03,335,5131,15,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912,,$14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22796943,10-04-2019 15:54,335,353,156,Chip Transaction,58744,Fort Lauderdale,FL,33321,5300,,$155.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20143476,25-09-2017 09:16,335,5131,6,Chip Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20821869,16-02-2018 06:25,335,5131,66,Chip Transaction,36934,Palm Beach Gardens,FL,33410,7538,,$66.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230456,13-10-2017 15:04,335,353,37,Chip Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$36.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21683373,17-08-2018 15:24,335,353,88,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$88.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9119323,06-02-2011 08:15,335,5131,38,Swipe Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$37.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12710734,06-05-2013 13:31,335,5131,92,Swipe Transaction,71907,Wellington,FL,33414,7922,,$92.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086004,18-12-2012 07:05,335,4838,35,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$34.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21498725,09-07-2018 15:34,335,5131,99,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13162125,13-08-2013 22:16,335,4838,38,Swipe Transaction,3420,Pahokee,FL,33476,5812,,$37.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12143739,31-12-2012 00:23,335,5131,325,Swipe Transaction,28430,Palm Beach Gardens,FL,33410,7995,,$324.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23572282,21-09-2019 14:05,335,353,29,Chip Transaction,18215,Boca Raton,FL,33428,5719,,$29.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350736,01-04-2011 15:08,335,5131,47,Swipe Transaction,59935,Orlando,FL,32804,5499,,$46.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423042,23-08-2010 18:50,335,5131,36,Online Transaction,81759,ONLINE,,,7349,,$35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10325602,13-11-2011 12:47,335,5131,100,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,,$100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16565067,24-08-2015 08:26,335,5131,32,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17822729,20-05-2016 07:59,335,353,54,Chip Transaction,86410,Palm Beach Gardens,FL,33410,5211,,$53.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19530770,18-05-2017 17:20,335,353,113,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$113.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17796674,14-05-2016 16:43,335,353,22,Chip Transaction,72404,Palm Beach Gardens,FL,33410,5921,,$22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16399017,19-07-2015 15:08,335,5131,444,Online Transaction,70268,ONLINE,,,4722,,$444.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10229343,22-10-2011 09:25,335,5131,5,Swipe Transaction,97886,Fort Lauderdale,FL,33321,5812,,$5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15286934,22-11-2014 08:05,335,5131,39,Swipe Transaction,20561,Palm Beach Gardens,FL,33410,5912,,$39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14708372,19-07-2014 08:14,335,5131,28,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18985825,23-01-2017 08:17,335,5131,31,Chip Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13454063,17-10-2013 08:15,335,5131,27,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23068305,07-06-2019 08:37,335,5131,4,Chip Transaction,97421,Palm Beach Gardens,FL,33410,5812,,$4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849579,13-03-2012 09:02,335,5131,6,Swipe Transaction,17493,West Palm Beach,FL,33411,5812,,$6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12290879,02-02-2013 09:12,335,5131,7,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20888136,02-03-2018 08:03,335,353,33,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,,$32.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14209415,31-03-2014 16:43,335,5131,183,Online Transaction,73186,ONLINE,,,4814,,$183.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449395,27-07-2012 08:12,335,5131,64,Swipe Transaction,60569,Palm Beach Gardens,FL,33410,5300,,$64.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14170854,23-03-2014 10:13,335,5131,70,Swipe Transaction,70903,Miami,FL,33193,4111,,$69.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017316,17-05-2010 08:15,335,5131,33,Swipe Transaction,20519,Palm Beach Gardens,FL,33418,5942,,$33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17004201,26-11-2015 09:07,335,5131,6,Chip Transaction,75781,Wayzata,MN,55391,5411,,$5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20574709,25-12-2017 15:10,335,353,56,Chip Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512583,23-03-2013 14:46,335,5131,51,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$50.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746888,10-03-2010 16:02,335,5131,72,Swipe Transaction,91594,Palm Beach Gardens,FL,33410,5912,,$72.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19422819,26-04-2017 00:28,335,5131,374,Online Transaction,52100,ONLINE,,,7801,,$374.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515079,11-01-2010 08:03,335,5131,32,Swipe Transaction,67227,Palm Beach Gardens,FL,33410,5411,,$31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521216,12-01-2010 16:04,335,5131,-61,Swipe Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$-61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17968533,20-06-2016 08:12,335,5131,35,Chip Transaction,91594,Palm Beach Gardens,FL,33410,5912,,$34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15544085,16-01-2015 16:31,335,5131,42,Chip Transaction,30055,West Palm Beach,FL,33411,7832,,$42.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17412140,21-02-2016 09:22,335,353,9,Chip Transaction,26810,Palm Beach Gardens,FL,33410,5541,,$8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20629637,06-01-2018 08:28,335,5131,31,Chip Transaction,91594,Palm Beach Gardens,FL,33410,5912,,$31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9363179,04-04-2011 15:07,335,5131,44,Swipe Transaction,43293,Palm Beach Gardens,FL,33410,5499,,$43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14343819,30-04-2014 09:19,335,5131,6,Swipe Transaction,59935,Tampa,FL,33610,5499,,$5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18051003,07-07-2016 16:25,335,5131,108,Chip Transaction,93724,Hobe Sound,FL,33475,5300,,$107.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
