id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
8726235,04-11-2010 16:47,464,3233,$121.88,Swipe Transaction,32175,Orlando,FL,32804,7538,Insufficient Balance
8726249,04-11-2010 16:50,987,5090,$30.34,Online Transaction,39021,ONLINE,,,4784,
8726253,04-11-2010 16:52,285,2156,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
8726280,04-11-2010 16:58,114,3070,$31.85,Online Transaction,15143,ONLINE,,,4784,
8726364,04-11-2010 17:32,96,3773,$100.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
8726363,04-11-2010 17:32,96,3773,$-100.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
8726383,04-11-2010 17:38,96,3773,$54.96,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
8726398,04-11-2010 17:43,114,3398,$34.05,Swipe Transaction,44578,Bakersfield,CA,93309,5812,
8726410,04-11-2010 17:47,1575,2112,$0.43,Swipe Transaction,14528,Sarasota,FL,34235,5499,
8726428,04-11-2010 17:52,208,4980,$72.20,Swipe Transaction,100034,Bothell,WA,98021,5812,
8726436,04-11-2010 17:53,1776,4938,$16.20,Swipe Transaction,61195,Nashport,OH,43830,5541,
8726435,04-11-2010 17:53,1575,2112,$148.59,Swipe Transaction,68668,Osprey,FL,34229,5300,
8726456,04-11-2010 18:00,987,5090,$58.90,Swipe Transaction,73578,Gaithersburg,MD,20879,5300,
8726470,04-11-2010 18:07,1575,2112,$67.82,Online Transaction,59350,ONLINE,,,7922,
8726478,04-11-2010 18:11,1776,4938,$8.38,Swipe Transaction,63694,Nashport,OH,43830,5411,
8726518,04-11-2010 18:29,909,3719,$43.61,Swipe Transaction,44578,Olympia,WA,98516,5812,
8726526,04-11-2010 18:34,909,3719,$-66.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726544,04-11-2010 18:39,997,5825,$26.62,Online Transaction,18563,ONLINE,,,4121,
8726557,04-11-2010 18:44,909,3719,$66.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726561,04-11-2010 18:45,1169,4778,$10.71,Online Transaction,18563,ONLINE,,,4121,
8726570,04-11-2010 18:47,96,3773,$78.21,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8726582,04-11-2010 18:49,1727,5982,$101.60,Swipe Transaction,60569,Hollywood,SC,29449,5300,
8726587,04-11-2010 18:50,1776,4938,$63.32,Swipe Transaction,64050,Nashport,OH,43830,5310,
8726596,04-11-2010 18:54,96,3773,$-50.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8726600,04-11-2010 18:55,909,3719,$31.92,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726602,04-11-2010 18:56,96,3773,$50.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8726606,04-11-2010 18:57,114,3398,$1.79,Swipe Transaction,82981,Bakersfield,CA,93307,5912,
8726618,04-11-2010 19:01,909,2583,$33.74,Swipe Transaction,25887,Olympia,WA,98516,5814,
8726638,04-11-2010 19:08,909,4663,$29.89,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726647,04-11-2010 19:13,1559,2920,$-87.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726651,04-11-2010 19:14,1559,2920,$46.09,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726663,04-11-2010 19:19,1559,2920,$87.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726674,04-11-2010 19:23,909,4663,$86.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726675,04-11-2010 19:23,909,4663,$-86.00,Swipe Transaction,56431,Olympia,WA,98516,5541,
8726692,04-11-2010 19:28,1595,2472,$22.95,Swipe Transaction,54262,Princeton,NJ,8544,4121,
8726696,04-11-2010 19:31,1595,2429,$24.83,Swipe Transaction,54262,Princeton,NJ,8544,4121,
8726694,04-11-2010 19:31,1098,5179,$-60.00,Swipe Transaction,59935,Granville,IA,51022,5499,
8726700,04-11-2010 19:32,1888,1017,$52.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
8726718,04-11-2010 19:41,1169,2485,$52.51,Online Transaction,41122,ONLINE,,,4784,
8726724,04-11-2010 19:43,1888,1017,$71.02,Swipe Transaction,26810,Farmington,MN,55024,5541,
8726738,04-11-2010 19:50,1888,1017,$-52.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
8726739,04-11-2010 19:51,1098,5179,$60.00,Swipe Transaction,59935,Granville,IA,51022,5499,
8726748,04-11-2010 19:52,987,5090,$34.67,Swipe Transaction,19756,Gaithersburg,MD,20879,7832,
8726758,04-11-2010 19:58,1098,5179,$39.58,Swipe Transaction,59935,Granville,IA,51022,5499,
8726789,04-11-2010 20:11,464,3233,$80.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
8726795,04-11-2010 20:12,1559,5797,$98.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726797,04-11-2010 20:13,1559,5797,$-98.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726798,04-11-2010 20:13,1559,5797,$35.88,Swipe Transaction,61195,Acworth,GA,30101,5541,
8726939,04-11-2010 21:15,1168,3239,$42.64,Online Transaction,39021,ONLINE,,,4784,
8726998,04-11-2010 21:39,1654,2915,$72.68,Swipe Transaction,75781,North Kingstown,RI,2852,5411,
8727109,04-11-2010 22:25,1727,5982,$23.34,Swipe Transaction,44561,Columbia,SC,29229,4121,
8727110,04-11-2010 22:25,1797,1127,$33.85,Online Transaction,15143,ONLINE,,,4784,
8727146,04-11-2010 22:42,1168,3239,$-67.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8727145,04-11-2010 22:42,1168,3239,$24.39,Swipe Transaction,82180,Berkeley Heights,NJ,7922,5812,
8727161,04-11-2010 22:47,1168,3239,$60.52,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8727166,04-11-2010 22:50,1654,2915,$86.56,Swipe Transaction,94328,Newport,RI,2840,5411,
8727181,04-11-2010 22:56,1797,1127,$44.39,Online Transaction,15143,ONLINE,,,4784,
8727184,04-11-2010 22:57,1168,3239,$67.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
8727185,04-11-2010 22:57,1169,4778,$35.74,Swipe Transaction,25887,Round Rock,TX,78665,5814,
8727229,04-11-2010 23:54,1718,4706,$2.07,Swipe Transaction,86438,West Covina,CA,91792,5499,
8848200,04-12-2010 00:31,114,3070,$100.00,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
8848203,04-12-2010 00:33,114,3070,$-100.00,Swipe Transaction,59935,North Hollywood,CA,91606,5499,Bad PIN
8848204,04-12-2010 00:33,114,3070,$61.80,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
8848218,04-12-2010 00:58,1963,3317,$43.35,Swipe Transaction,25759,Vacaville,CA,95687,5812,
8848229,04-12-2010 01:15,208,2426,$38.64,Swipe Transaction,19964,Federal Way,WA,98023,5311,
8848237,04-12-2010 01:24,1575,224,$29.93,Swipe Transaction,29232,Osprey,FL,34229,4121,
8848242,04-12-2010 01:40,1575,5582,$27.13,Online Transaction,16798,ONLINE,,,4121,
8848270,04-12-2010 02:30,1776,4938,$74.68,Online Transaction,39021,ONLINE,,,4784,
8848303,04-12-2010 03:31,909,3719,$43.36,Swipe Transaction,49258,Olympia,WA,98516,5192,
8848339,04-12-2010 04:49,464,3233,$125.58,Swipe Transaction,24823,Orlando,FL,32804,7538,
8848341,04-12-2010 04:50,1718,4706,$31.35,Online Transaction,15143,ONLINE,,,4784,
8848354,04-12-2010 05:00,1098,5179,$42.48,Swipe Transaction,41184,Staten Island,NY,10301,5310,
8848356,04-12-2010 05:03,208,2426,$100.00,Swipe Transaction,27092,Issaquah,WA,98027,4829,
8848382,04-12-2010 05:31,112,3470,$57.38,Online Transaction,39021,ONLINE,,,4784,
8848452,04-12-2010 06:11,112,1134,$51.71,Online Transaction,39021,ONLINE,,,4784,
8848544,04-12-2010 06:42,285,2927,$120.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
8848606,04-12-2010 06:59,1595,2472,$33.86,Swipe Transaction,6335,Bronx,NY,10463,5912,
8848633,04-12-2010 07:05,997,5046,$49.29,Swipe Transaction,88905,Salt Lake City,UT,84121,4121,
8848650,04-12-2010 07:09,112,3470,$1.18,Swipe Transaction,86438,Carthage,NY,13619,5499,
8848704,04-12-2010 07:22,464,3233,$58.90,Online Transaction,50404,ONLINE,,,4784,
8848718,04-12-2010 07:25,909,2583,$22.32,Swipe Transaction,32858,Oakville,WA,98568,5311,
8848765,04-12-2010 07:39,909,4663,$27.30,Swipe Transaction,59935,Olympia,WA,98516,5499,
8848783,04-12-2010 07:43,909,4663,$-87.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8848792,04-12-2010 07:44,997,5046,$55.71,Swipe Transaction,88905,Salt Lake City,UT,84121,4121,
8848794,04-12-2010 07:44,1168,3239,$160.00,Swipe Transaction,27092,Chester,NJ,7930,4829,
8848801,04-12-2010 07:47,208,4980,$68.36,Swipe Transaction,66010,Bothell,WA,98021,7538,
8848807,04-12-2010 07:47,1696,2408,$121.58,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
8848806,04-12-2010 07:47,1696,2408,$59.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,Insufficient Balance
8848836,04-12-2010 07:55,1696,2408,$-59.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
8848840,04-12-2010 07:56,909,4663,$87.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8848897,04-12-2010 08:12,987,4146,$31.25,Online Transaction,16798,ONLINE,,,4121,
8848928,04-12-2010 08:20,1727,5982,$22.11,Swipe Transaction,44561,Columbia,SC,29229,4121,
8848960,04-12-2010 08:28,1963,5418,$21.01,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8848983,04-12-2010 08:34,1963,3317,$20.45,Online Transaction,18563,ONLINE,,,4121,
8849022,04-12-2010 08:43,285,2927,$23.44,Swipe Transaction,13646,Watsonville,CA,95076,7538,
8849027,04-12-2010 08:43,1659,959,$28.18,Online Transaction,16798,ONLINE,,,4121,
8849049,04-12-2010 08:52,1168,3239,$106.65,Swipe Transaction,40611,Berkeley Heights,NJ,7922,8021,
8849070,04-12-2010 08:59,1559,5797,$0.92,Swipe Transaction,14528,Acworth,GA,30101,5499,
8849090,04-12-2010 09:05,1169,3389,$29.14,Swipe Transaction,75781,Austin,TX,78717,5411,
8849129,04-12-2010 09:14,1659,260,$17.61,Swipe Transaction,63683,Wauconda,IL,60084,4121,
8849195,04-12-2010 09:34,285,2156,$38.82,Swipe Transaction,60569,San Jose,CA,95111,5300,
8849194,04-12-2010 09:34,114,3398,$3.31,Swipe Transaction,41137,North Hollywood,CA,91606,5411,
8849201,04-12-2010 09:35,1776,4938,$-89.00,Swipe Transaction,26810,Dickson,TN,37055,5541,
8849208,04-12-2010 09:37,997,5825,$34.53,Online Transaction,15143,ONLINE,,,4784,
8849210,04-12-2010 09:37,1776,4938,$89.00,Swipe Transaction,26810,Dickson,TN,37055,5541,
8849220,04-12-2010 09:40,1888,1016,$51.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8849221,04-12-2010 09:40,1888,1016,$-51.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8849235,04-12-2010 09:43,1718,4706,$46.47,Online Transaction,15143,ONLINE,,,4784,
8849237,04-12-2010 09:45,1575,2112,$210.68,Swipe Transaction,10995,Osprey,FL,34229,8021,
8849244,04-12-2010 09:48,987,4146,$9.33,Swipe Transaction,29209,Gaithersburg,MD,20879,5411,
8849248,04-12-2010 09:49,1888,1016,$72.19,Swipe Transaction,61195,Seattle,WA,98188,5541,
8849254,04-12-2010 09:51,1595,2429,$16.73,Online Transaction,16798,ONLINE,,,4121,
8849263,04-12-2010 09:52,1776,4938,$44.30,Swipe Transaction,26810,Dickson,TN,37055,5541,
8849293,04-12-2010 10:00,1168,3239,$39.85,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
8849301,04-12-2010 10:02,1168,3239,$63.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
8849299,04-12-2010 10:02,598,2040,$43.51,Swipe Transaction,34490,Atkinson,NH,3811,5719,
8849303,04-12-2010 10:03,208,4980,$11.89,Swipe Transaction,100034,Bothell,WA,98021,5812,
8849311,04-12-2010 10:04,997,2261,$31.15,Online Transaction,15143,ONLINE,,,4784,
8849335,04-12-2010 10:08,1168,3239,$127.48,Swipe Transaction,38934,Berkeley Heights,NJ,7922,5655,
8849345,04-12-2010 10:12,1168,3239,$-63.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
8849356,04-12-2010 10:15,112,1134,$1.41,Swipe Transaction,91128,Carthage,NY,13619,5411,
8849390,04-12-2010 10:24,1595,2429,$24.45,Swipe Transaction,66428,Bronx,NY,10463,4121,
8849427,04-12-2010 10:33,1575,5582,$11.28,Swipe Transaction,35451,Sarasota,FL,34231,5812,
8849444,04-12-2010 10:37,598,2040,$54.00,Swipe Transaction,86410,Hampton,NH,3842,5211,
8849467,04-12-2010 10:44,1169,4179,$42.67,Online Transaction,41122,ONLINE,,,4784,
8849476,04-12-2010 10:46,96,3695,$92.57,Swipe Transaction,50783,Yorba Linda,CA,92886,5411,
8849506,04-12-2010 10:52,1098,2253,$10.20,Swipe Transaction,23481,New York,NY,10040,5812,
8849552,04-12-2010 11:02,1696,2408,$6.79,Online Transaction,50404,ONLINE,,,4784,
8849579,04-12-2010 11:10,208,4980,$15.48,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8849589,04-12-2010 11:12,285,2156,$24.29,Swipe Transaction,17707,Watsonville,CA,95076,7538,
8849613,04-12-2010 11:15,1797,1127,$5.98,Swipe Transaction,73842,San Leandro,CA,94577,5411,
8849625,04-12-2010 11:20,1169,4778,$28.33,Swipe Transaction,89707,Round Rock,TX,78665,4121,
8849628,04-12-2010 11:20,1654,2915,$105.63,Online Transaction,88459,ONLINE,,,5311,
8849657,04-12-2010 11:27,1776,4938,$73.63,Online Transaction,39021,ONLINE,,,4784,
8849669,04-12-2010 11:29,1776,4938,$7.12,Swipe Transaction,75936,Cottontown,TN,37048,5814,
8849699,04-12-2010 11:36,1776,4938,$63.60,Online Transaction,39021,ONLINE,,,4784,
8849710,04-12-2010 11:39,464,3233,$18.30,Swipe Transaction,22204,Orlando,FL,32804,5541,
8849726,04-12-2010 11:44,1575,5582,$100.00,Swipe Transaction,27092,Osprey,FL,34229,4829,
8849727,04-12-2010 11:44,1595,2472,$17.08,Swipe Transaction,66428,Bronx,NY,10463,4121,
8849786,04-12-2010 11:58,1797,1127,$5.55,Swipe Transaction,61195,San Leandro,CA,94577,5541,
8849793,04-12-2010 12:00,1888,1016,$45.97,Swipe Transaction,82981,Seattle,WA,98188,5912,
8849791,04-12-2010 12:00,1654,4276,$63.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8849834,04-12-2010 12:08,1963,3317,$22.10,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8849893,04-12-2010 12:21,1654,4276,$55.61,Swipe Transaction,61195,Newport,RI,2840,5541,
8849910,04-12-2010 12:25,1654,4276,$-63.00,Swipe Transaction,61195,Newport,RI,2840,5541,
8849915,04-12-2010 12:26,1696,2408,$9.56,Online Transaction,39021,ONLINE,,,4784,
8849930,04-12-2010 12:29,1595,2429,$12.59,Swipe Transaction,17493,Bronx,NY,10463,5812,
8849933,04-12-2010 12:30,208,2426,$91.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8849951,04-12-2010 12:32,1654,2915,$68.39,Swipe Transaction,43293,Newport,RI,2840,5499,
8849950,04-12-2010 12:32,1654,2915,$-74.00,Swipe Transaction,43293,Newport,RI,2840,5499,
8849955,04-12-2010 12:33,208,2426,$86.95,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8849964,04-12-2010 12:34,1696,2408,$9.74,Online Transaction,39021,ONLINE,,,4784,
8849995,04-12-2010 12:40,1575,224,$120.00,Swipe Transaction,27092,Osprey,FL,34229,4829,
8850024,04-12-2010 12:47,1654,2915,$74.00,Swipe Transaction,43293,Newport,RI,2840,5499,
8850064,04-12-2010 12:56,208,2426,$-91.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
8850072,04-12-2010 12:57,1963,3317,$24.25,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8850101,04-12-2010 13:04,598,32,$30.19,Online Transaction,39021,ONLINE,,,4784,
8850157,04-12-2010 13:16,1963,5418,$25.20,Swipe Transaction,88852,Vacaville,CA,95687,4121,
8850169,04-12-2010 13:19,1718,2029,$150.81,Swipe Transaction,75901,West Covina,CA,91792,1711,
8850196,04-12-2010 13:25,997,2261,$110.46,Online Transaction,59350,ONLINE,,,7922,
8850222,04-12-2010 13:32,1727,3766,$-72.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
8850235,04-12-2010 13:36,208,2426,$45.82,Swipe Transaction,88922,Bothell,WA,98021,4121,
8850280,04-12-2010 13:46,112,4339,$73.38,Swipe Transaction,12469,Carthage,NY,13619,5300,
8850286,04-12-2010 13:47,1963,5418,$14.40,Online Transaction,16798,ONLINE,,,4121,
8850291,04-12-2010 13:48,997,2261,$7.63,Swipe Transaction,10300,Salt Lake City,UT,84121,5812,
8850296,04-12-2010 13:48,1727,3766,$34.13,Swipe Transaction,61195,Columbia,SC,29229,5541,
8850335,04-12-2010 13:58,1727,3766,$72.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
8850344,04-12-2010 14:00,285,3442,$29.66,Swipe Transaction,24823,Watsonville,CA,95076,7538,
8850345,04-12-2010 14:00,1888,1169,$81.46,Swipe Transaction,61195,Seattle,WA,98188,5541,
8850419,04-12-2010 14:17,1888,1169,$-58.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8850425,04-12-2010 14:18,1888,1169,$58.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8850464,04-12-2010 14:28,598,2040,$44.84,Swipe Transaction,51127,Franconia,NH,3580,5912,
8850474,04-12-2010 14:32,112,1134,$91.69,Swipe Transaction,81833,Ogdensburg,NY,13669,5912,
8850505,04-12-2010 14:40,1169,4179,$40.31,Online Transaction,41122,ONLINE,,,4784,
8850519,04-12-2010 14:43,208,4980,$85.48,Swipe Transaction,43293,Bothell,WA,98021,5499,
8850543,04-12-2010 14:48,208,4980,$87.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
8850554,04-12-2010 14:49,1659,5056,$40.00,Swipe Transaction,27092,Zion,IL,60099,4829,
8850561,04-12-2010 14:51,208,4980,$-87.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
8850620,04-12-2010 15:00,909,2583,$-60.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8850643,04-12-2010 15:04,909,2583,$27.63,Swipe Transaction,59935,Olympia,WA,98516,5499,
8850675,04-12-2010 15:10,1696,2408,$14.26,Online Transaction,50404,ONLINE,,,4784,
8850701,04-12-2010 15:17,1963,3317,$33.93,Swipe Transaction,1159,Okarche,OK,73762,4121,
8850713,04-12-2010 15:19,1659,959,$41.20,Online Transaction,18563,ONLINE,,,4121,
8850733,04-12-2010 15:26,909,2583,$60.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
8850775,04-12-2010 15:35,1963,5418,$18.03,Online Transaction,16798,ONLINE,,,4121,
8850813,04-12-2010 15:44,1776,4938,$95.00,Swipe Transaction,43293,Dickson,TN,37055,5499,
8850821,04-12-2010 15:45,1776,4938,$-95.00,Swipe Transaction,43293,Dickson,TN,37055,5499,
8850838,04-12-2010 15:48,1659,959,$25.28,Online Transaction,16798,ONLINE,,,4121,
8850856,04-12-2010 15:52,1776,4938,$40.07,Swipe Transaction,43293,Dickson,TN,37055,5499,
8850899,04-12-2010 16:01,1659,185,$34.23,Swipe Transaction,63683,Wauconda,IL,60084,4121,
8850928,04-12-2010 16:08,1169,2485,$34.85,Online Transaction,18563,ONLINE,,,4121,
8850948,04-12-2010 16:13,1776,4938,$59.94,Online Transaction,39021,ONLINE,,,4784,
8850947,04-12-2010 16:13,598,2040,$19.32,Swipe Transaction,60569,Exeter,NH,3833,5300,
8850961,04-12-2010 16:16,1963,3364,$20.78,Swipe Transaction,1159,Okarche,OK,73762,4121,
8851025,04-12-2010 16:29,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
8851039,04-12-2010 16:31,1098,4626,$55.28,Swipe Transaction,30928,New York,NY,10040,5541,
8851060,04-12-2010 16:36,987,5090,$14.53,Online Transaction,39021,ONLINE,,,4784,
8851076,04-12-2010 16:40,114,3070,$33.11,Online Transaction,15143,ONLINE,,,4784,
8851084,04-12-2010 16:41,1595,2429,$52.15,Swipe Transaction,82981,Bronx,NY,10463,5912,
8851090,04-12-2010 16:43,1797,1127,$13.83,Swipe Transaction,35385,San Leandro,CA,94577,5912,
8851102,04-12-2010 16:46,285,5747,$80.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
8851101,04-12-2010 16:46,114,3398,$1.52,Swipe Transaction,8021,Azusa,CA,91702,5651,
8851122,04-12-2010 16:48,1963,4565,$26.22,Swipe Transaction,1159,Okarche,OK,73762,4121,
8851137,04-12-2010 16:52,1098,4626,$80.00,Swipe Transaction,30928,New York,NY,10040,5541,
8851155,04-12-2010 16:56,1098,4626,$-80.00,Swipe Transaction,30928,New York,NY,10040,5541,
8851181,04-12-2010 17:02,909,3719,$45.68,Swipe Transaction,44578,Olympia,WA,98516,5812,
8851189,04-12-2010 17:04,1963,3317,$11.74,Swipe Transaction,34702,Bartlesville,OK,74006,5310,
8851218,04-12-2010 17:13,1595,2472,$55.00,Swipe Transaction,11468,Middletown,NY,10940,5970,
8851232,04-12-2010 17:19,1963,4565,$228.00,Swipe Transaction,51300,Broken Arrow,OK,74012,3359,
8851270,04-12-2010 17:32,96,3695,$78.15,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8851277,04-12-2010 17:36,96,3695,$81.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8851278,04-12-2010 17:37,96,3695,$-81.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
8851288,04-12-2010 17:40,1575,5582,$119.23,Swipe Transaction,81833,Sarasota,FL,34231,5912,
8851309,04-12-2010 17:48,1727,5982,$22.56,Swipe Transaction,83271,Spartanburg,SC,29303,4214,
8851358,04-12-2010 18:06,909,4663,$24.82,Swipe Transaction,25887,Olympia,WA,98516,5814,
8851373,04-12-2010 18:13,1575,5582,$75.51,Swipe Transaction,63314,Sarasota,FL,34232,7922,
8851400,04-12-2010 18:24,987,5090,$76.45,Swipe Transaction,22204,Gaithersburg,MD,20879,5541,
8851404,04-12-2010 18:26,1776,4938,$18.97,Swipe Transaction,26810,Dickson,TN,37055,5541,
8851421,04-12-2010 18:33,285,2156,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
8851464,04-12-2010 18:51,114,3070,$2.53,Swipe Transaction,13082,North Hollywood,CA,91606,5921,
8851466,04-12-2010 18:52,598,2040,$38.34,Swipe Transaction,30055,Goshen,NH,3752,7832,
8851467,04-12-2010 18:52,997,5046,$39.62,Swipe Transaction,88905,Salt Lake City,UT,84121,4121,
8851468,04-12-2010 18:52,1169,5174,$26.74,Swipe Transaction,89707,Round Rock,TX,78665,4121,
8851510,04-12-2010 19:09,1963,4565,$188.00,Swipe Transaction,7777,Irving,TX,75062,3684,
8851542,04-12-2010 19:22,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
8851546,04-12-2010 19:22,1559,2920,$69.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8851549,04-12-2010 19:23,1559,2920,$42.08,Swipe Transaction,61195,Acworth,GA,30101,5541,
8851561,04-12-2010 19:26,1559,2920,$-69.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
8851573,04-12-2010 19:29,997,5825,$67.13,Swipe Transaction,10300,Salt Lake City,UT,84121,5812,
8851593,04-12-2010 19:37,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
8851598,04-12-2010 19:38,1888,1169,$98.67,Swipe Transaction,61195,Seattle,WA,98188,5541,
8851601,04-12-2010 19:40,1098,4626,$64.00,Swipe Transaction,30928,New York,NY,10040,5541,
8851608,04-12-2010 19:42,1888,1169,$-81.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8851626,04-12-2010 19:50,1888,1169,$81.00,Swipe Transaction,61195,Seattle,WA,98188,5541,
8851623,04-12-2010 19:50,285,2927,$24.73,Swipe Transaction,75781,Watsonville,CA,95076,5411,
